Rotation ID,Schools,Sites,Program,Experience,Student Count,Student Slots,Students,Start Date,End Date,Shift Start,Shift End,Total Hours per Person,Days of the Week,Faculty Name,Preceptor Name,Rotation Type,Course,Unit,Status,Cleaned Status,Year,Cohort,School_Cleaned,School Avg Hour per Person
416533,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11678, 11679, 11680, 11681, 10177, 11682",1/12/24,2/16/24,7:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 326 - Mental Health Nursing,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Georgia,77.66
416534,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10163, 10118, 11683, 10157, 10169, 11684",3/8/24,4/12/24,7:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NR 326 - Mental Health Nursing,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
416536,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,8,8,"11585, 11685, 11686, 11687, 11688, 11689, 11690, 11691",7/26/24,8/30/24,7:00:00,19:00:00,48,Fri,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 326 - Mental Health Nursing,Behavioral Health (acute) - 1800,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
416537,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10928, 11683, 11692, 10169, 10170, 10173",1/10/24,1/31/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Georgia,77.66
416538,Chamberlain College of Nursing - Georgia,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10133, 10930, 10858, 11684, 11693, 10174",2/7/24,2/28/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Georgia,77.66
416539,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11694, 11695, 11696, 10886, 11697, 10892",3/6/24,3/27/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
416540,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11698, 10903, 11699, 11700, 11701, 11702",4/3/24,4/24/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
416541,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10165, 11703, 10160, 11704, 11705, 11706",5/8/24,5/29/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
416542,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"10164, 11707, 10167, 10158, 11708, 11709",6/5/24,6/26/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
416543,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"11657, 11634, 11710, 11711, 11712",7/10/24,7/31/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
416544,Chamberlain College of Nursing - Atlanta,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11713, 11714, 11715, 11716, 11633, 11717",8/7/24,8/28/24,7:00:00,19:00:00,48,Wed,ID Missing,No Preceptor Assigned,Critical/Intensive Care,NR341 - Complex Adult Health,ICU - 2500,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
416549,Chamberlain College of Nursing - Georgia,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"10936, 10937, 10942, 10938, 10939, 10941, 10940, 10935",1/11/24,2/29/24,7:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,22: Med/Surg,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Georgia,77.66
416550,Chamberlain College of Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,8,8,"11718, 11719, 11713, 11587, 11720, 11721, 11685, 11722",3/4/24,4/27/24,7:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 324 - Adult Health I,22: Med/Surg,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
416551,Chamberlain College of Nursing - Atlanta,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"11720, 11722, 11719, 11721, 11685, 11713, 11587",5/9/24,6/27/24,7:00:00,19:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 325 - Adult Health II,22: Med/Surg,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
416564,Chamberlain College of Nursing - Georgia,Emory Johns Creek Hospital,Nursing,Cohort Rotation,8,8,"11723, 11724, 11725, 11726, 10871, 11727, 11728, 11256",1/13/24,3/2/24,7:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 446 - Collaborative Health,3rd floor: med-surg,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Georgia,77.66
416565,Chamberlain College of Nursing - Atlanta,Emory Johns Creek Hospital,Nursing,Cohort Rotation,8,8,"11256, 11728, 11723, 11724, 11660, 11725, 11726, 10871",3/9/24,3/30/24,7:00:00,19:00:00,48,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,3rd floor: med-surg,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
416566,Chamberlain College of Nursing - Atlanta,Emory Johns Creek Hospital,Nursing,Cohort Rotation,7,8,"11729, 11730, 11731, 11732, 11727, 10053, 11733",5/11/24,6/29/24,7:00:00,19:00:00,96,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 446 - Collaborative Health,3rd floor: med-surg,Archived (Completed),Completed,2024,Spring 2024,Chamberlain College of Nursing - Atlanta,72.88
416567,Chamberlain College of Nursing - Atlanta,Emory Johns Creek Hospital,Nursing,Cohort Rotation,8,8,"11729, 10152, 10923, 11731, 11732, 11727, 10925, 11734",7/8/24,8/31/24,7:00:00,19:00:00,48,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NR 452 - Capstone Course,3rd floor: med-surg,Archived (Completed),Completed,2024,Fall 2024,Chamberlain College of Nursing - Atlanta,72.88
417507,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,6,"11735, 11736, 11737, 11738, 11739, 11740",1/15/24,2/19/24,6:30:00,18:30:00,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N3705 - Adult Health I,3rd floor: med-surg,Archived (Completed),Completed,2024,Spring 2024,University Of North Georgia,76.8
417508,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,6,6,"11736, 11735, 11737, 11738, 11739, 11740",3/18/24,4/22/24,6:30:00,18:30:00,72,Mon,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,N4405 - Adult Health II,3rd floor: med-surg,Archived (Completed),Completed,2024,Spring 2024,University Of North Georgia,76.8
418825,Georgia State University - SON - Undergraduate,Emory University Hospital At Wesley Woods,Nursing,Cohort Rotation,8,8,"11743, 11744, 11745, 11746, 11747, 11748, 11749, 11750",1/11/24,1/22/24,6:30:00,16:30:00,70,Thu,ID Missing,No Preceptor Assigned,Psychiatry; Mental Health; Behavioral Medicine,NURS 3810 - Mental Health,-no preference-,Archived (Completed),Completed,2024,Spring 2024,Georgia State University,59.16
419143,Georgia State University - SON - Undergraduate,Emory University Hospital At Wesley Woods,Nursing,Cohort Rotation,7,8,"11751, 11752, 11753, 11754, 11755, 11756, 11757",2/27/24,4/16/24,6:30:00,16:30:00,70,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 3810 - Mental Health,-no preference-,Archived (Completed),Completed,2024,Spring 2024,Georgia State University,59.16
420668,Georgia State University - SON - Undergraduate,Emory Decatur Hospital,Nursing,Cohort Rotation,6,6,"11759, 11760, 11761, 11762, 11763, 11764, 11765",1/13/24,2/24/24,7:00:00,19:00:00,84,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 3530 - ,General Medical - 4500,Archived (Completed),Completed,2024,Spring 2024,Georgia State University,59.16
420677,Georgia State University - SON - Undergraduate,Emory Decatur Hospital,Nursing,Cohort Rotation,5,6,"11766, 11767, 11768, 11769, 11770",3/16/24,4/27/24,7:00:00,19:00:00,84,Sat,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,NURS 3530 - ,Cardiac Telemetry - 2400,Archived (Completed),Completed,2024,Spring 2024,Georgia State University,59.16
422117,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,8,8,"11771, 11772, 11773, 11774, 11775, 11776, 11777, 11778",2/28/24,4/21/24,6:30:00,13:00:00,45,Fri,ID Missing,No Preceptor Assigned,Fundamentals,3209 - Holistic Nursing,4S ortho,Archived (Completed),Completed,2024,Spring 2024,Kennesaw State University,57.17
422171,Kennesaw State University - Nursing,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"11779, 11780, 11781, 11782, 11783, 11784",1/29/24,4/28/24,6:30:00,15:00:00,96,Thu,ID Missing,No Preceptor Assigned,MedSurg - Acute Care,3313 - Adult Health,4S ortho,Archived (Completed),Completed,2024,Spring 2024,Kennesaw State University,57.17
423310,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,5,"11786, 11238, 11787, 11788, 11789",1/19/24,4/12/24,6:30:00,18:30:00,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed),Completed,2024,Spring 2024,University Of North Georgia,76.8
423311,University of North Georgia - Nursing,Emory Johns Creek Hospital,Nursing,Cohort Rotation,4,5,"11790, 11791, 11792, 11793",1/26/24,4/5/24,6:30:00,18:30:00,72,Fri,ID Missing,No Preceptor Assigned,Perinatal - OB,N3804 - Nursing Care of the Childbearing Family,"Maternity: M/B, L&D, NICU",Archived (Completed),Completed,2024,Spring 2024,University Of North Georgia,76.8
430902,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11834, 11835, 11836, 11837, 11838, 11839, 11840",3/21/24,5/9/24,7:00:00,17:00:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,4E neurovascular,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430908,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"11841, 11842, 11843, 11844, 11845, 11846",3/21/24,5/9/24,7:00:00,17:00:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,31: Ortho/Neuro,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430920,Emory University - SON Pre-licensure,Emory University Orthopaedics And Spine Hospital,Nursing,Cohort Rotation,6,8,"11847, 11848, 11849, 11117, 11850, 11851",3/21/24,5/9/24,7:00:00,17:00:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,-no preference-,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430921,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"11852, 11853, 11854, 11855, 11856, 11857, 11858, 11859",3/21/24,5/9/24,7:00:00,19:00:00,60,Thu,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,8T North: Oncology,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430922,Emory University - SON Pre-licensure,Emory Decatur Hospital,Nursing,Cohort Rotation,6,8,"11860, 11861, 11862, 11863, 11864, 11865",3/22/24,5/10/24,7:00:00,17:00:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,Cardiac Telemetry - 2400,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430923,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,7,8,"11866, 11867, 11868, 11869, 11870, 11871, 11872",3/22/24,5/10/24,7:00:00,19:00:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6W oncology/hospice,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430926,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11873, 11874, 11875, 11876, 11877, 11878, 11879",3/22/24,5/10/24,7:00:00,17:00:00,60,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6E internal medicine,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430928,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"11880, 11881, 11882, 11883, 11884, 11885, 11886",3/22/24,5/10/24,7:00:00,19:00:00,8,Fri,ID Missing,No Preceptor Assigned,Fundamentals,527 MN - Foundation of Nursing Practice,6G: Medical,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430937,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,5,8,"11451, 11407, 11415, 11432, 11575",1/16/24,3/5/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430939,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,7,8,"11413, 11482, 11418, 10999, 11507, 11392, 11577",1/16/24,3/5/24,0:00:00,23:59:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,5E internal medicine,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430940,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"11467, 11475, 11398, 11566, 11567, 11425, 11573",1/16/24,3/5/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430941,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"11072, 11416, 11510, 11457, 11576, 11490, 11480",1/16/24,3/5/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,9E: Neuroscience,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430942,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"11410, 11411, 11454, 11509, 11399, 11391",1/16/24,3/5/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,72: Med/Surg,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430943,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,7,8,"11477, 11511, 11488, 11421, 11428, 11406, 11439",1/17/24,3/6/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,10E (DEU): Surgical,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430946,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11419, 11433, 11417, 11491, 11471, 11487",1/17/24,3/6/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6T: Transplant,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430947,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,7,8,"11459, 11463, 11569, 11390, 11512, 11464, 11495",1/17/24,3/6/24,7:00:00,19:00:00,60,Wed,2004,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,31: Ortho/Neuro,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430948,Emory University - SON Pre-licensure,Emory University Hospital Midtown,Nursing,Cohort Rotation,6,8,"11571, 11478, 11440, 11436, 11441, 11442",1/17/24,3/6/24,7:00:00,19:00:00,60,Wed,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,51: Med-Surg,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430949,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,6,8,"11396, 11470, 11422, 11444, 11434, 11437",1/20/24,3/9/24,7:00:00,19:00:00,60,Sat,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430963,Emory University - SON Pre-licensure,Emory Johns Creek Hospital,Nursing,Cohort Rotation,7,8,"11449, 11402, 11499, 11446, 11408, 11500, 11448",3/19/24,5/7/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,4th floor: med-surg,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430965,Emory University - SON Pre-licensure,Emory Saint Joseph's Hospital,Nursing,Cohort Rotation,6,8,"11403, 11405, 11461, 11492, 11578, 11427",3/19/24,5/7/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,5E internal medicine,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430968,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"11514, 11401, 11452, 11426, 11429, 11496, 11481, 11472",3/19/24,5/7/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,6E: CV Stepdown/Heart Transplant,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
430969,Emory University - SON Pre-licensure,Emory University Hospital,Nursing,Cohort Rotation,8,8,"11468, 11476, 11397, 11502, 11394, 11435, 11438, 11484",3/19/24,5/7/24,7:00:00,19:00:00,60,Tue,ID Missing,No Preceptor Assigned,Other (see comments),NRSG 391 - Adult and Geriatric Practicum,9E: Neuroscience,Archived (Completed),Completed,2024,Spring 2024,Emory University,60.77
